Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Trinidad and Tobago,Wine,Imports,2007,1000 hl,  12
America,Trinidad and Tobago,Wine,Consumption,2008,1000 hl,  10
America,Trinidad and Tobago,Wine,Exports,2008,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2008,1000 hl,  10
America,Trinidad and Tobago,Wine,Consumption,2009,1000 hl,  10
America,Trinidad and Tobago,Wine,Exports,2009,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2009,1000 hl,  10
America,Trinidad and Tobago,Wine,Consumption,2010,1000 hl,  9
America,Trinidad and Tobago,Wine,Exports,2010,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2010,1000 hl,  9
America,Trinidad and Tobago,Wine,Consumption,2011,1000 hl,  9
America,Trinidad and Tobago,Wine,Exports,2011,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2011,1000 hl,  10
America,Trinidad and Tobago,Wine,Consumption,2012,1000 hl,  11
America,Trinidad and Tobago,Wine,Exports,2012,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2012,1000 hl,  13
America,Trinidad and Tobago,Wine,Consumption,2013,1000 hl,  15
America,Trinidad and Tobago,Wine,Exports,2013,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2013,1000 hl,  17
America,Trinidad and Tobago,Wine,Consumption,2014,1000 hl,  21
America,Trinidad and Tobago,Wine,Exports,2014,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2014,1000 hl,  26
America,Trinidad and Tobago,Wine,Consumption,2015,1000 hl,  28
America,Trinidad and Tobago,Wine,Exports,2015,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2015,1000 hl,  30
America,Trinidad and Tobago,Wine,Consumption,2016,1000 hl,  22
America,Trinidad and Tobago,Wine,Exports,2016,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2016,1000 hl,  23
America,Trinidad and Tobago,Wine,Consumption,2017,1000 hl,  12
America,Trinidad and Tobago,Wine,Exports,2017,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2017,1000 hl,  16
America,Trinidad and Tobago,Wine,Consumption,2018,1000 hl,  10
America,Trinidad and Tobago,Wine,Exports,2018,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2018,1000 hl,  16
America,Trinidad and Tobago,Wine,Consumption,2019,1000 hl,  10
America,Trinidad and Tobago,Wine,Exports,2019,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2019,1000 hl,  16
America,Trinidad and Tobago,Wine,Consumption,2020,1000 hl,  11
America,Trinidad and Tobago,Wine,Exports,2020,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2020,1000 hl,  7
America,Trinidad and Tobago,Wine,Consumption,2021,1000 hl,  11
America,Trinidad and Tobago,Wine,Exports,2021,1000 hl,0
America,Trinidad and Tobago,Wine,Imports,2021,1000 hl,  14
America,Trinidad and Tobago,Wine,Exports,2022,1000 hl,0
America,United States of America,Wine,Consumption,1995,1000 hl, 21 765
America,United States of America,Wine,Exports,1995,1000 hl, 1 329
America,United States of America,Wine,Imports,1995,1000 hl, 2 753
America,United States of America,Wine,Production,1995,1000 hl, 18 668
America,United States of America,Wine,Consumption,1996,1000 hl, 20 463
America,United States of America,Wine,Exports,1996,1000 hl, 1 615
America,United States of America,Wine,Imports,1996,1000 hl, 3 472
America,United States of America,Wine,Production,1996,1000 hl, 18 877
America,United States of America,Wine,Consumption,1997,1000 hl, 20 800
America,United States of America,Wine,Exports,1997,1000 hl, 2 040
America,United States of America,Wine,Imports,1997,1000 hl, 4 452
America,United States of America,Wine,Production,1997,1000 hl, 22 000
America,United States of America,Wine,Consumption,1998,1000 hl, 20 748
America,United States of America,Wine,Exports,1998,1000 hl, 2 520
America,United States of America,Wine,Imports,1998,1000 hl, 4 004
America,United States of America,Wine,Production,1998,1000 hl, 20 504
America,United States of America,Wine,Consumption,1999,1000 hl, 20 858
America,United States of America,Wine,Exports,1999,1000 hl, 2 624
America,United States of America,Wine,Imports,1999,1000 hl, 4 072
America,United States of America,Wine,Production,1999,1000 hl, 19 050
America,United States of America,Wine,Consumption,2000,1000 hl, 21 200
America,United States of America,Wine,Exports,2000,1000 hl, 2 769
America,United States of America,Wine,Imports,2000,1000 hl, 4 479
America,United States of America,Wine,Production,2000,1000 hl, 21 500
America,United States of America,Wine,Consumption,2001,1000 hl, 21 250
America,United States of America,Wine,Exports,2001,1000 hl, 2 844
America,United States of America,Wine,Imports,2001,1000 hl, 4 688
America,United States of America,Wine,Production,2001,1000 hl, 19 200
America,United States of America,Wine,Consumption,2002,1000 hl, 22 538
America,United States of America,Wine,Exports,2002,1000 hl, 2 662
America,United States of America,Wine,Imports,2002,1000 hl, 5 460
America,United States of America,Wine,Production,2002,1000 hl, 20 300
America,United States of America,Wine,Consumption,2003,1000 hl, 23 801
America,United States of America,Wine,Exports,2003,1000 hl, 3 293
America,United States of America,Wine,Imports,2003,1000 hl, 6 082
America,United States of America,Wine,Production,2003,1000 hl, 19 500
America,United States of America,Wine,Consumption,2004,1000 hl, 24 750
America,United States of America,Wine,Exports,2004,1000 hl, 3 874
America,United States of America,Wine,Imports,2004,1000 hl, 6 415
America,United States of America,Wine,Production,2004,1000 hl, 20 109
America,United States of America,Wine,Consumption,2005,1000 hl, 25 850
America,United States of America,Wine,Exports,2005,1000 hl, 3 459
America,United States of America,Wine,Imports,2005,1000 hl, 7 052
America,United States of America,Wine,Production,2005,1000 hl, 22 888
America,United States of America,Wine,Consumption,2006,1000 hl, 26 700
America,United States of America,Wine,Exports,2006,1000 hl, 3 761
America,United States of America,Wine,Imports,2006,1000 hl, 7 718
America,United States of America,Wine,Production,2006,1000 hl, 19 440
America,United States of America,Wine,Consumption,2007,1000 hl, 27 850
America,United States of America,Wine,Exports,2007,1000 hl, 4 231
America,United States of America,Wine,Imports,2007,1000 hl, 8 373
America,United States of America,Wine,Production,2007,1000 hl, 19 870
America,United States of America,Wine,Consumption,2008,1000 hl, 27 700
America,United States of America,Wine,Exports,2008,1000 hl, 4 638
America,United States of America,Wine,Imports,2008,1000 hl, 8 250
America,United States of America,Wine,Production,2008,1000 hl, 19 340
America,United States of America,Wine,Consumption,2009,1000 hl, 27 250
America,United States of America,Wine,Exports,2009,1000 hl, 3 974
America,United States of America,Wine,Imports,2009,1000 hl, 9 219
America,United States of America,Wine,Production,2009,1000 hl, 21 965
America,United States of America,Wine,Consumption,2010,1000 hl, 27 350
America,United States of America,Wine,Exports,2010,1000 hl, 4 009
America,United States of America,Wine,Imports,2010,1000 hl, 9 320
America,United States of America,Wine,Production,2010,1000 hl, 20 887
America,United States of America,Wine,Consumption,2011,1000 hl, 29 064
America,United States of America,Wine,Exports,2011,1000 hl, 4 165
America,United States of America,Wine,Imports,2011,1000 hl, 10 155
America,United States of America,Wine,Production,2011,1000 hl, 20 097
America,United States of America,Wine,Consumption,2012,1000 hl, 28 245
America,United States of America,Wine,Exports,2012,1000 hl, 4 004
America,United States of America,Wine,Imports,2012,1000 hl, 11 675
America,United States of America,Wine,Production,2012,1000 hl, 22 732
America,United States of America,Wine,Consumption,2013,1000 hl, 31 403
America,United States of America,Wine,Exports,2013,1000 hl, 4 147
America,United States of America,Wine,Imports,2013,1000 hl, 10 966
America,United States of America,Wine,Production,2013,1000 hl, 25 584
America,United States of America,Wine,Consumption,2014,1000 hl, 31 687
America,United States of America,Wine,Exports,2014,1000 hl, 4 047
America,United States of America,Wine,Imports,2014,1000 hl, 10 766
America,United States of America,Wine,Production,2014,1000 hl, 24 253
America,United States of America,Wine,Consumption,2015,1000 hl, 30 318
America,United States of America,Wine,Exports,2015,1000 hl, 4 189
America,United States of America,Wine,Imports,2015,1000 hl, 11 036
America,United States of America,Wine,Production,2015,1000 hl, 22 818
America,United States of America,Wine,Consumption,2016,1000 hl, 30 959
America,United States of America,Wine,Exports,2016,1000 hl, 3 790
America,United States of America,Wine,Imports,2016,1000 hl, 11 142
America,United States of America,Wine,Production,2016,1000 hl, 24 901
America,United States of America,Wine,Consumption,2017,1000 hl, 32 695
America,United States of America,Wine,Exports,2017,1000 hl, 3 454
America,United States of America,Wine,Imports,2017,1000 hl, 12 086
America,United States of America,Wine,Production,2017,1000 hl, 24 506
America,United States of America,Wine,Consumption,2018,1000 hl, 33 718
America,United States of America,Wine,Exports,2018,1000 hl, 3 487
America,United States of America,Wine,Imports,2018,1000 hl, 11 711
America,United States of America,Wine,Production,2018,1000 hl, 26 074
America,United States of America,Wine,Consumption,2019,1000 hl, 34 282
America,United States of America,Wine,Exports,2019,1000 hl, 3 573
America,United States of America,Wine,Imports,2019,1000 hl, 12 278
America,United States of America,Wine,Production,2019,1000 hl, 25 562
America,United States of America,Wine,Consumption,2020,1000 hl, 32 854
America,United States of America,Wine,Exports,2020,1000 hl, 3 604
America,United States of America,Wine,Imports,2020,1000 hl, 12 295
America,United States of America,Wine,Production,2020,1000 hl, 22 750
America,United States of America,Wine,Consumption,2021,1000 hl, 33 079
America,United States of America,Wine,Exports,2021,1000 hl, 3 266
America,United States of America,Wine,Imports,2021,1000 hl, 13 913
America,United States of America,Wine,Production,2021,1000 hl, 24 070
America,United States of America,Wine,Consumption,2022,1000 hl, 34 344
America,United States of America,Wine,Exports,2022,1000 hl, 2 785
America,United States of America,Wine,Imports,2022,1000 hl, 14 371
America,United States of America,Wine,Production,2022,1000 hl, 22 385
America,Uruguay,Wine,Consumption,1995,1000 hl,  976
America,Uruguay,Wine,Exports,1995,1000 hl,  2
America,Uruguay,Wine,Imports,1995,1000 hl,  46
America,Uruguay,Wine,Production,1995,1000 hl,  852
America,Uruguay,Wine,Consumption,1996,1000 hl,  963
America,Uruguay,Wine,Exports,1996,1000 hl,  10
America,Uruguay,Wine,Imports,1996,1000 hl,  84
America,Uruguay,Wine,Production,1996,1000 hl,  963
America,Uruguay,Wine,Consumption,1997,1000 hl, 1 082
America,Uruguay,Wine,Exports,1997,1000 hl,  11
America,Uruguay,Wine,Imports,1997,1000 hl,  93
America,Uruguay,Wine,Production,1997,1000 hl, 1 028
America,Uruguay,Wine,Consumption,1998,1000 hl, 1 132
America,Uruguay,Wine,Exports,1998,1000 hl,  11
America,Uruguay,Wine,Imports,1998,1000 hl,  84
America,Uruguay,Wine,Production,1998,1000 hl, 1 050
America,Uruguay,Wine,Consumption,1999,1000 hl, 1 087
America,Uruguay,Wine,Exports,1999,1000 hl,  30
America,Uruguay,Wine,Imports,1999,1000 hl,  68
America,Uruguay,Wine,Production,1999,1000 hl, 1 050
America,Uruguay,Wine,Consumption,2000,1000 hl,  945
America,Uruguay,Wine,Exports,2000,1000 hl,  33
America,Uruguay,Wine,Imports,2000,1000 hl,  79
America,Uruguay,Wine,Production,2000,1000 hl,  904
America,Uruguay,Wine,Consumption,2001,1000 hl,  984
America,Uruguay,Wine,Exports,2001,1000 hl,  26
America,Uruguay,Wine,Imports,2001,1000 hl,  82
America,Uruguay,Wine,Production,2001,1000 hl,  873
America,Uruguay,Wine,Consumption,2002,1000 hl,  814
America,Uruguay,Wine,Exports,2002,1000 hl,  20
America,Uruguay,Wine,Imports,2002,1000 hl,  23
America,Uruguay,Wine,Production,2002,1000 hl,  714
America,Uruguay,Wine,Consumption,2003,1000 hl,  754
America,Uruguay,Wine,Exports,2003,1000 hl,  18
America,Uruguay,Wine,Imports,2003,1000 hl,  51
America,Uruguay,Wine,Production,2003,1000 hl,  840
America,Uruguay,Wine,Consumption,2004,1000 hl,  848
America,Uruguay,Wine,Exports,2004,1000 hl,  13
America,Uruguay,Wine,Imports,2004,1000 hl,  30
America,Uruguay,Wine,Production,2004,1000 hl, 1 126
America,Uruguay,Wine,Consumption,2005,1000 hl,  869
America,Uruguay,Wine,Exports,2005,1000 hl,  16
America,Uruguay,Wine,Imports,2005,1000 hl,  25
America,Uruguay,Wine,Production,2005,1000 hl,  876
America,Uruguay,Wine,Consumption,2006,1000 hl,  818
America,Uruguay,Wine,Exports,2006,1000 hl,  36
America,Uruguay,Wine,Imports,2006,1000 hl,  23
America,Uruguay,Wine,Production,2006,1000 hl,  939
America,Uruguay,Wine,Consumption,2007,1000 hl,  802
America,Uruguay,Wine,Exports,2007,1000 hl,  99
America,Uruguay,Wine,Imports,2007,1000 hl,  19
America,Uruguay,Wine,Production,2007,1000 hl,  884
America,Uruguay,Wine,Consumption,2008,1000 hl,  790
America,Uruguay,Wine,Exports,2008,1000 hl,  134
America,Uruguay,Wine,Imports,2008,1000 hl,  22
America,Uruguay,Wine,Production,2008,1000 hl,  796
America,Uruguay,Wine,Consumption,2009,1000 hl,  747
America,Uruguay,Wine,Exports,2009,1000 hl,  20
America,Uruguay,Wine,Imports,2009,1000 hl,  30
America,Uruguay,Wine,Production,2009,1000 hl,  620
America,Uruguay,Wine,Consumption,2010,1000 hl,  712
America,Uruguay,Wine,Exports,2010,1000 hl,  26
America,Uruguay,Wine,Imports,2010,1000 hl,  34
America,Uruguay,Wine,Production,2010,1000 hl,  769
America,Uruguay,Wine,Consumption,2011,1000 hl,  690
America,Uruguay,Wine,Exports,2011,1000 hl,  24
America,Uruguay,Wine,Imports,2011,1000 hl,  32
America,Uruguay,Wine,Production,2011,1000 hl,  901
America,Uruguay,Wine,Consumption,2012,1000 hl,  641
America,Uruguay,Wine,Exports,2012,1000 hl,  197
America,Uruguay,Wine,Imports,2012,1000 hl,  32
America,Uruguay,Wine,Production,2012,1000 hl,  962
America,Uruguay,Wine,Consumption,2013,1000 hl,  683
America,Uruguay,Wine,Exports,2013,1000 hl,  152
America,Uruguay,Wine,Imports,2013,1000 hl,  29
America,Uruguay,Wine,Production,2013,1000 hl,  667
America,Uruguay,Wine,Consumption,2014,1000 hl,  647
America,Uruguay,Wine,Exports,2014,1000 hl,  43
America,Uruguay,Wine,Imports,2014,1000 hl,  29
America,Uruguay,Wine,Production,2014,1000 hl,  670
America,Uruguay,Wine,Consumption,2015,1000 hl,  640
America,Uruguay,Wine,Exports,2015,1000 hl,  23
America,Uruguay,Wine,Imports,2015,1000 hl,  30
America,Uruguay,Wine,Production,2015,1000 hl,  658
America,Uruguay,Wine,Consumption,2016,1000 hl,  609
America,Uruguay,Wine,Exports,2016,1000 hl,  34
America,Uruguay,Wine,Imports,2016,1000 hl,  33
America,Uruguay,Wine,Production,2016,1000 hl,  755
America,Uruguay,Wine,Consumption,2017,1000 hl,  647
America,Uruguay,Wine,Exports,2017,1000 hl,  58
America,Uruguay,Wine,Imports,2017,1000 hl,  35
America,Uruguay,Wine,Production,2017,1000 hl,  763
America,Uruguay,Wine,Consumption,2018,1000 hl,  645
America,Uruguay,Wine,Exports,2018,1000 hl,  185
America,Uruguay,Wine,Imports,2018,1000 hl,  35
America,Uruguay,Wine,Production,2018,1000 hl,  745
America,Uruguay,Wine,Consumption,2019,1000 hl,  594
America,Uruguay,Wine,Exports,2019,1000 hl,  58
America,Uruguay,Wine,Imports,2019,1000 hl,  32
America,Uruguay,Wine,Production,2019,1000 hl,  604
America,Uruguay,Wine,Consumption,2020,1000 hl,  684
America,Uruguay,Wine,Exports,2020,1000 hl,  69
America,Uruguay,Wine,Imports,2020,1000 hl,  35
America,Uruguay,Wine,Production,2020,1000 hl,  695
America,Uruguay,Wine,Consumption,2021,1000 hl,  641
America,Uruguay,Wine,Exports,2021,1000 hl,  53
America,Uruguay,Wine,Imports,2021,1000 hl,  55
America,Uruguay,Wine,Production,2021,1000 hl,  749
America,Uruguay,Wine,Consumption,2022,1000 hl,  591
America,Uruguay,Wine,Exports,2022,1000 hl,  53
America,Uruguay,Wine,Imports,2022,1000 hl,  43
America,Uruguay,Wine,Production,2022,1000 hl,  756
America,Venezuela,Wine,Consumption,1995,1000 hl,  55
America,Venezuela,Wine,Exports,1995,1000 hl,  4
America,Venezuela,Wine,Imports,1995,1000 hl,  58
America,Venezuela,Wine,Consumption,1996,1000 hl,  77
America,Venezuela,Wine,Exports,1996,1000 hl,0
America,Venezuela,Wine,Imports,1996,1000 hl,  77
America,Venezuela,Wine,Consumption,1997,1000 hl,  105
America,Venezuela,Wine,Exports,1997,1000 hl,0
America,Venezuela,Wine,Imports,1997,1000 hl,  105
America,Venezuela,Wine,Consumption,1998,1000 hl,  125
America,Venezuela,Wine,Exports,1998,1000 hl,0
America,Venezuela,Wine,Imports,1998,1000 hl,  100
America,Venezuela,Wine,Consumption,1999,1000 hl,  135
America,Venezuela,Wine,Exports,1999,1000 hl,0
America,Venezuela,Wine,Imports,1999,1000 hl,  84
America,Venezuela,Wine,Consumption,2000,1000 hl,  160
America,Venezuela,Wine,Exports,2000,1000 hl,  2
America,Venezuela,Wine,Imports,2000,1000 hl,  141
America,Venezuela,Wine,Consumption,2001,1000 hl,  201
America,Venezuela,Wine,Exports,2001,1000 hl,0
America,Venezuela,Wine,Imports,2001,1000 hl,  211
America,Venezuela,Wine,Consumption,2002,1000 hl,  110
America,Venezuela,Wine,Exports,2002,1000 hl,0
America,Venezuela,Wine,Imports,2002,1000 hl,  90
America,Venezuela,Wine,Consumption,2003,1000 hl,  533
America,Venezuela,Wine,Exports,2003,1000 hl,  1
America,Venezuela,Wine,Imports,2003,1000 hl,  512
America,Venezuela,Wine,Consumption,2004,1000 hl,  127
America,Venezuela,Wine,Exports,2004,1000 hl,0
America,Venezuela,Wine,Imports,2004,1000 hl,  106
America,Venezuela,Wine,Consumption,2005,1000 hl,  153
America,Venezuela,Wine,Exports,2005,1000 hl,0
America,Venezuela,Wine,Imports,2005,1000 hl,  164
America,Venezuela,Wine,Consumption,2006,1000 hl,  238
America,Venezuela,Wine,Exports,2006,1000 hl,0
America,Venezuela,Wine,Imports,2006,1000 hl,  181
America,Venezuela,Wine,Consumption,2007,1000 hl,  270
America,Venezuela,Wine,Exports,2007,1000 hl,0
America,Venezuela,Wine,Imports,2007,1000 hl,  185
America,Venezuela,Wine,Consumption,2008,1000 hl,  253
America,Venezuela,Wine,Exports,2008,1000 hl,0
America,Venezuela,Wine,Imports,2008,1000 hl,  253
America,Venezuela,Wine,Consumption,2009,1000 hl,  197
America,Venezuela,Wine,Exports,2009,1000 hl,0
America,Venezuela,Wine,Imports,2009,1000 hl,  198
America,Venezuela,Wine,Consumption,2010,1000 hl,  178
America,Venezuela,Wine,Exports,2010,1000 hl,0
America,Venezuela,Wine,Imports,2010,1000 hl,  159
America,Venezuela,Wine,Consumption,2011,1000 hl,  173
America,Venezuela,Wine,Exports,2011,1000 hl,0
America,Venezuela,Wine,Imports,2011,1000 hl,  187
America,Venezuela,Wine,Consumption,2012,1000 hl,  205
America,Venezuela,Wine,Exports,2012,1000 hl,0
America,Venezuela,Wine,Imports,2012,1000 hl,  223
